title,filename,permalink,transcription,translation
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00113-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJUL7,"la perfidie des Anglois. Et en ayant donné avis à ce[[?]] de la Martinique Et de Saint Vincent, ils resolurent de les alles tous assommer dans Sainte Lucie; ayant pris jour, ils se trouverent tous à point nommé au rendez-vous; Et au mois d'Août de L'Année 1640 ils firent une horrible irruption sur les Anglois, mi[[?]] tout a feu Et à sang, massacrerent le Governeur, assomerent la plus part des Habitans, pillerent les Magazins, brûlerent les cases, gastirent tous les Vivres, Et firent tout le degât qu'ils pûrent pour vanger le tort qu'ils en avoient receu, Ceux qui échaperent de cette boucherie abandonnerant L'Isle Et se refugierent à celle de Monserra.
Les Anglois por couvrir leur lâcheté Et leur negligence, en imputerent la faute à Mr DuParquet croyant qu'il avoit animé les Sauvages de son Isle à cette Expedition; leur General en fit ses plaintes a Mn. de Poincy; mais Mn. DuParquet fit éviden[[?]] connôitre la fausseté de cette plainte, en faisant [[?]] qu'il les avoit fait avertir du dessein des Sauvages si tot qu'il avoit eu la nouvelle.
Cette irruption des Sauvages jetta une telle frayeur dans l'ames des Anglois, qu'ils nopens plus à s'yr Etablir, à cause que cette Isle etant eloig[[?]] de celles qu'ils habitoient, ils n'en pourroient pas [[?]] secourus dans une parielle Rencontre.",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00113-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W2C3O,"Mr. du Parquet etant sur le point de venir en
France pour traiter avec La Compagnie de l'aquisition
des Isles de la Martinique et de la Grenade, Et
voyant cette Isle abandonnee par les Anglois resolut
d en prendre possession auparavant que de partier;
pour cet effet, il fit embarquer trente cinq ou 40
hommes, bien munis de toutes les choses necessaires
a cette Expedition, sous la conduite du Sieur de 
Rousselan, homme vaillant Et que la langue experience
dans les Isles avoit rendu digne de cet Employ. A
son arrivee il fit batir un Fort, Et mit de bons Canons
avec des pierriers de Bronze qu'on appelle Ramberges
l'environa de fortes Pallisades; Et dans la crainte 
de quelque surprise defendit a ses gens de s'ecarter
du Fort, voulant qu'ils cultivassent une belle
habitation tout a l'entour pour y planter des Vivres
Et pour L'Isle jusqu'en L'Anee 1654 les Sauvages
l'aimoient Et avoient pour luy un respect tout
particulier, a cause qu'il avoit epouse depuis long
tems une Sauvage, qui servir beaucoup a entretenir
leur bonne intelligence Et leur petit Commerce.

Le Sieur de la Riviere homme fort riche, Et
que Mr. Du Parquet Lieutenant General pour Sa
Majeste sur les Isles qu'il avoit achetees aimoit
beaucoup eut le commandement apres le Sieur
de",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00114-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W3N12,"de Rousselan; comme les Sauvages temoignoient avait
beaucoup de confiance en luy, il demanda permission
a Mr. Dusarquet de s'etablier en un tres bel Endroit
eloigne du Fort, ou apres avoir fait une fort belle
habitation il mena sa Famille; mais c'est ci que fait
cause de sa perte: car les Sauvages, qui ne souffre
qu'avec impatience la demeure des Francois dans
leurs Isles, le voyant en un lieu separe des autres
auquel il ne pourroit pas facilement etre secouru
formerent le dessein de le tuer; pour mieux renssir
dans l'Execution de leur dessein, ils commencerent
le venir voir dans sa nouvelle habitation: Et luy
qui ne se defioit point d'eux, les recevoit fort libre
dans sa Cafe; si bien qu'un jour qu'ils beuvoient
ensemble Et se divertissoient, ils l'assommerent de
coup dde bouton avec dix de ses gens; Ils firent cette
Execution avec tant de precaution Et de concert, que
pas un de la Cafe n'eut le tems de prendre les am...
chaque Sauvage s'eteint asseure de l'homme qui
devoit assommer; apres ils enleveren sa Femme ....
de ses Enfans, Et une Negre que l'on n'a jamais pas
retirer de leurs mains.

Mr. Haquet parent fort proche de Mons
General Du Parquet, Gentilehomme d'un grand Esp[rit]
Et d'un grand Courage luy succeda. Ils subsista de
anns dans L'Isle avec toutes les precautions necess...

pa...",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00114-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJP3X,"pour eviter les malheurs ou ses Predecesseurs s'etoiens
exposez neantmoins il ne put eviter les Embuches
des ces Infidelles; car vers la fin du Mois d'Octobre
de l'Annee 1656 etants venus dans deux Pirogues
sous pretexte de traiter du Caret avec les Francois
Le Sieur Maquet etant alle avec trois ou quatre de
ses Soldats pour leur parler, ils l'attirerent insensible-
-ment sure une Roche; Et l'un d'eux faisant mine de
luy vouloir donner du Caret, le tira a quartier; Et
aussi tot les autres Sauvages",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00115-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJFP8,"ou la Gangreine s'etant mise dans sa playe, il mouru trois jours apres Et fui enterre dans L'Eglise du Fort St. Pierre. 
Mr. DuParquet craignant que les Solda[[ats? Cut off]] de la Garnison ne perdissent courage, y envoye[[? Cut off]] promptement le Sieur le Breton Parissien de naissance. Celuy-ci bien que brave de sa person[[? Cut off]] ne fut pas aime de ses Soldats, qui l'avoient v[[? Cut off]] autrefois Laquais de Madame la Generale D[[u? Cut off]] Parquet; (quoyqu'ils sceussent qu'il etoit d'une tres bonne Famille de Paris) ils ne laisseren[[? Cut off]] de la mepriser; Et ne pouvant see soumettre a [[? Cut off]] personne qu'ils avoient autrefois vu dans cette condition, prirent l'occasion d'une Barque Ang[[? Cut off]] qui etoit a leur rade pour s'enfuir. On ne sea[[? Cut off]] pas s'il les avoit mal traites, mais auparavan[[t? Cut off]] que de sortir de L'Isle, ils tirerent sur luy p[[? Cut off]] le tuer; s'etant enlui dans les Bois pour sauv[[?]] sa vie, ils deserterent le Fort, emporterent tou[[?]] ce qu'il y avoit de meilleur, se mirent dans cette Barque, Et s'en allerent a vaut le Vent, sans q[[?]] aix jamais pu decouvrir le lieu de leur retreu[[?]] Le Fort fut abandonne pendant onze jours. 
Le Capitaine la Burlotte y passant a son retour de la Grenade, fut fort etonne de n'y trouver personne; neantmoins y trouvant en[[?]]",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00125-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJG5K,"246.
you for that purpose, in regard that, when you were some time since employed as on of Our Commissarys in France for settling the Boundary of the respective Colonies of the Two Crowns in America, you had orders, jointly with our Minister at that Court, to represent our Right to the said Island of Sta Lucia, which the French had at that time taken possession of by surprise; upon which Reopresenttion the Regent of France did / as is mentioned in the said Memorial of the Sieur Destou[[?]] revoke the Grant which had been made thereof to the Mareschal d'Etrees.
Upon the receipt of these Our Instructions, you are forthwith to repair to the French Court, and to present to them, in answer to the abovementioned Memorial, whereof you have a Copy hereunto annexed, that the possession of the said Island of Sta Lucia was always look't upon as the undoubted right of the Crown of Great Britain, as will most particularly appear from a Representation of [[?]] Council of Trade upon that Subject, whereof you have likewise a Copy hereunto annexed.  That it is upon this foot our Claim to the said Island was made upon occasion of the before mentioned Grant to the Mareschal d'Etrees, and that We had good reason",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00125-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W24Q9,"247.
reason to believe, from the representations which were then made of our right thereto, that the French Court did acquiesce therein, since from that time, which is now very near three years, no endeavor hath been used on their part, to convince us of their pretended right to the said Island, nor even any mention hath been made concerning it, notwithstanding what was said in the Regent's Order referred to in the said annexed memorial.
You may observe further to the French Court, that it is many months since the Duke of Montague applied to us for Our Grant of the said Islands, that the same was duly considered by our said Council of Trade, and passed in form through our several offices, during which time no application hath been made by the French Ministers, till now, that we have passed the said Grant under our Great Seal, and that the said Duke of Montague hath expended very considerable sums of money in sending over men, ammunition and stores, in order to make a settlement there.
You are also to intimate, that We were the more inclined to have a settlement made in Sta Lucia, in regard to the Pirates, who are grown very numerous",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00126-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W2I1U,"249
the time of Our granting Our Commifion for that purpose, the French Ministers have ever entered into more than one Conference, thô they were often prefsed to it on Our part.
We have reason to hope, that the Regent will be fully satisfied with the Representations which you will make to him upon this subject; however to there Our particular regards to him as well as Our desire to prevent the least occasion of uneasinefs between the Two nations, you may afsune the French Coint, that We shall very readily receive any thing they have to offer in support of heir pretension and that, if they can make out any Right, the Grant made to the Duke of Montagu and what he hath done in pursuance of such Grant, shall be no obstacle to the Right of the Crown of France, when it shall so appear.
As to what is mentioned in the said annexed Memorial concerning the Island of el : Vincent; you are likewise to represent, that the said Island has been always look`t upon as belonging to the Crown of Great Britain; that it hath been constantly inserted in Our Commifsion and Instruction given to Our Governor of Barbados, as depending upon that Government; that Governor if the French insist upon the not settling that Island, you may 
afsure",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00127-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W3Z2P,"afsure them, that nothing is intended to be done [[?]] so as to disturb the pofsefsion of the Native Inhabitants of the Island, who have always been look upon themselves to be under the protection of the Crown of Great Britain; as the particularly declared about Three Years ago, when the French attempted to make a settlement upon that Island. 
You are to inform Us by one of Our Principal Secretarys of the State, with whim you are constantly to correspond, of the answer you shall receive from the French Court concerning this matter, and to follow such further Orders and Directions, as that from time be sent to you, by our said Principal Secretary of State. 
You are to return back into Our Presence afsoon as conveniently may be, at least so as to be here at the meeting of Our Parliament; but upon your leaving the Court of France, you are to acquaint them, that you have Our Orders for so doing. 
GR",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00127-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W2VL5,"Memoire
presentè à Son Excellence My Lord",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00094-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9AY2,"If I have been imperfect in my a[[?]] it was because I determined to say nothing on the Subject but of my own Knowledge having in person travell'd over the great past of every one of the settled Islands, [[?]] been frequently a Shore on every one of the unsettled Islands that I have mention'd.
I am
Sirs &cas
H. Gordon",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00095-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WIQP4,"My Lords
In Obedience to Your Lordships Pleasure signify'd to me in relation to the settling of Santa Lucia, I now do my self the honour humbly to lay before Your Lordships the Advantages that would arise from such a Settlement, & the Objections against it.
Advantages
1st The settling of Santa Lucia would be an addition of strength to the English in the Carribbee Islands; And in case of a Rupture with France be a means to preserve that Ballance of Power which We have hitherto kept, & which since the last peace We have already lost & are every day losing more & more. For Martinico, Guadaloup, Marygalante & Granada are all new Islands, and not above one half of them as yet settled. And I do assure Your Lordships with the greatest Truth, that to my own certain knowledge, there are double the Number of Inhabitants on the French Islands now, & double the Quantity of sugar, Cocoa & Indico produced now, that there was at the Peace, and they are still encreasing; And unless We settle some of Our Desert Island, and that Greedily, the French will be in a Condition in a few years more without any assistance from Europe, to destroy all the English Colonies in case of a War. And I myself at Martinico have heard the Gentlemn of that Island speak of it with Pleasure.",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00096-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9SND,"2d Sancta Lucia has many good Ports, particularly two, the Grand and Petit Carinage both land lockt, and capable of containing a fleet of Men of War, were they may be also carreened, and retire to in the Hurricane Months, and are as safe from the greatest Storm as in a Dock. This is ye more considerable because the English have no Harbour in any of their Colonies where ships can ride safe from a Hurricane. For even at Antegoa, which is the best of them, about five Years ago, Cap. Cha. Vanbrugh in the Sorlings Man of War; was forced to cut away his Masts to ride out a small Hurricane. Cap. Francis Home about three years ago, went down to Santa Lucia with his ship in the Hurricane time, & lay there about two Months; and he no doubt can give Your Lordships a particular Account of the Harbour. For altho I have been in it, I never was Curious enough to take a Draught of it.
3d The soil of Sta Lucia is of the same Nature as Martinico, and very proper for producing Cocoa; A species of Merchandise which the English have never yet produced and which they consume great quantities of especially in our Colonies, where every Merchant drinks Chocolate for Breakfast & supper. It is also as proper as Martinico for producing Arnatto, by both which Commodities We might have a very great Article in the Ballance of the British Trade. It is also very proper for Cotton, Ginger & Indico, of which last We make but little, tho' We consume much.",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00096-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9FC8,"4th The settling that Colony would very considerably encrease the Revenue and
5th Settling of Colonies in the West Indies ought to be much rather encouraged than in North America. because they are more Beneficial to Britain; For as Dr Davenant on the Plantation Trade ingeniously calculates, every English subject in the West Indies adds to the Welth of Britain 7s 6d p Annum for every 2s 6d that a subject in North America adds.
6th Sancta Lucia, by its Situation in case of a Rupture with France would very much annoy Martinico, because it lyes a little to the Windward, and within eight Leagues of it; And Men of War at Anchor under Pidgeon Island, which is a very good Harbour, might sail and catch every ship that was bound into Port Royal, one of the two Harbours at Martinico before she could reach it
Disadvantages
1st Objection
The Settling of Sancta Lucia woud encrease the Sugar Trade of which there is already more produced than the Markets of Europe can will consume, and by consequence very much Damage, Impoverish and even Ruin the already settled Sugar Colonies. To which I beg leave to Observe by way of answer, in case the objection shall be thought sufficient, that if the 
Grantees",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00097-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJTIK,"Grantees of Sta Lucia be restrained in their Patent from Planting Sugar Canes it will be no prejudice to them, but rather an advantage, and be a Means of Settling the Island much sooner, because for erecting a Sugar Work, the very Buildings, Coppers, Stills & necessary Utensils will cost several 1000 pounds; whereas for the Curing of Cocoa, all the Utensils requisite are not worth 20 pounds; and three hundred Acres of Land in Cocoa can be Manured and Cultivated with less Negroes than 200 Acres of Canes.
2d Objection
The Soil of Sta Lucia is so very rich & good, that the inhabitants of Barbados, especially the poorer sort of them would be tempted to forsake their Habitations in Barbados, which are now worn out to go and settle at Sta Lucia, and thereby Barbados would be very much weakened & be the easier prey to its Enemies in case of War.
This Objection, tho People differ very much in their sentiments about it, if We may judge from what has happened, what probably will happen is, in my Opinion (with humble Submission to Your Lordships better Judgement) a very ill founded one.
About 20 Years ago, when I went first to Barbados, Col. Codrington, who was Governor of Antegoa, then an Infant Colony and not above two thirds settled passed a Law or Proclamation, and sent several Copies of it up to Barbados, that whoever would
come",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00097-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W92D9,"come down to Antego, and settle there should have ten Acres of Land Gratis, provided they would Manure a part of it; And yet that Offer in a Colony already 2 thirds settled, was so far from Inspiring, that it was a real advantage to Barbados, for very few left us, but those who were very poor and who had been seduced to distress by Losses and Debts, and thier going was a real Advantage, both to the Crown and Us. many hundred families have gone from Barbados to Carolina and Pennsylvania; But they were such for the most part who had run themselves more in debt, than they were worth in Barbados, and could have been no longer useful in that Island, and yet are now some of the Topmost Inhabitants where they are, and many of them have paid their old Debts. And I dare presume to foretel, that whenever any new Colony shall be a settling, tho many of the Inhabitants of Barbados will very probably embark themselves in the undertaking, yet the Island of Barbados will feel no Diminution either of Strength or Commerce, but on the contrary will find an increase of both, by having the hard Timber from thence, which must be cut down to clear the ground, and which they now Annually pay the Dutch of Surinam and Isacape great sums for, and by supplying that new Colony with many necessaries, which they will have to Occasion for before they fall into a Method of being supply'd from Foreign Markets.
All which is humbly submitted to Your Lordships, and since Your Lordships have done me the honour of asking my Opinion on this subject, I shall take the Liberty of observing, tho' unaskt, that it would be a very necessary addition to the English Strength forthwith to settle St
Vincent",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00098-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9ESQ,"Vincent and Tobago both now whilst We are in a condition of doing it. I am
My Lords
Your Lordships
most humble servant
W. Gordon
London
July 14th 1720
Copy of a Letter
from Mr. Gordon
Stating the Advantages
and Disadvantages
of settling Sta Lucia",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00098-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W95PU,"My Lords
The Islands of St Vincent and Sta Lucia are situated to leewards of Barbados and so near it that they are both often seen thence when the Sun sets in a clear Horizon.
That of Sta Lucia has two excellent capacious and safe Harbours Petit Caranach and Mary Gata de Durasso, one of which is easily made defensible from any force at Sea & Ships of the largest Burthen may careen close to the Shore, and her many fine Bays & large Streams of fresh Water, and wants nothing to make it as healthy as the rest of those Islands but clearing up the Ground from the Timber Trees & Unerwood.
Both the Islands abound with the best of Timbers much wanted in Our Island for building Houses Mills & all such like necessary Works for our Plantations and for frames of small Sloops which are much used in those Parts & employ many Vessels a Year in fetching those Commodities thence, & (if I am not much mistaken) considerable Quantities of Turtle for the Subsistance of Our Inhabitants & of Traffick sent for Great Britain for Dying. All which Timbers We must otherwise be oblig'd to Our Neighbours for & send our ready Cash down to Isa Cape to purchase much worse then what We have growing of our own and at so small a Distance
They",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00099-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WIRXB,"They were till the late Peace possessed by the Native Indians & Negroes which run off in Boats & other Vessels from the adjacent Islands, and have always with Us been reputed Part of the British Dominions, till we were surpriz'd with many & often repeated Reports that the French were setled on Sta Lucia with the three hundred Families were building Houses were clearing & planting Ground with Sugar Canes, and at last that they had erected a Fort or Battery with several Pieces of Cannon & the French Arms flying thereon, pretending a Right thereof as they give out from a Grant of the British Crown of Sta Lucia in lieu of that Part of St Christophers which was given up by the French to the English at the Conclusion of the last Peace.
A little before my leaving Barbados (which was the beginning of August 1719) We had a Report that the French with a considerable armd Force had attempted to take & carry off the Negroes from St Vincent but were repulsd with Loss by the Desperateness of the Negroes, who had kill'd many their Wives & Children to prevent their falling into the French Hands & declar'd themselves under English Subjection & fought under their Colours.
And from Sta Lucia We understood that a New York Privateer being arriv'd at that Island & having receiv'd some Affront or Disgust from the French settld thereon landed his Men haul'd down the French Colours
which",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00099-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9W9W,"which were flying, nail'd up their Cannon & took away their Stories of Ammunition, And We farther heard that the Governor f Martinique had given a Commission to a French Gentleman to be Governor of Sta Lucia which is a very fine Soil for producing Cocoa which would be of very considerable Advantage to the English Crown & no prejudice to any our Settlements having no Plantations that produce that desirable Nutt.
We have likewise heard that the French have planted Tobacco at St Vincent and no Doubt that Island will produce considerable Quantities of that Weed if thoroughly cultivated the first Produce of Barbadoes & other the Caribbee Islands at their first Settlement consisting mostly in that Commodity which by the Improvement of the French I will not presume to tell your Lordship how detrimental twould be to the English Customs.
The Harbours of Sta Lucia have been of so great an Advantage to Barbadoes that in the Months of August & September when We expect our Changes of Wind or Hurricanes Vessels have gone down thither & lain as secure as in a Mill Pond for the Verity of which I must refer You to Capt Hume of his Majesty's Ship the Scarborough & it may be of mighty Service in careening His Majesty's Ships for which We have had Conveniences at Barbadoes & may prevent their going so far down to leward as Antegoa for that Service wch will be a means to keep em upon their own Station.
I",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00100-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9ML1,"I cannot presume to give your Lordships a full & particular of the Disadvantages the English will receive from the Settlement of both or either those Islands by the French, and on the contrary the Advantages that will accrue to the French who already give out that all our Sugar Settlements will upon the first Rupture with the French Crown fall an easy Prey to them being surrounded on all Sides; and indeed in time of War they so infest our Windward Coasts with Privateers that tho they have no Provision, Plantations of their own they often have Provisions at a cheaper Rate than at our own Plantations, and if they should be possess'd of these two Islands, their Privateers might be mid Channel and see every thing that stirs in any our Harbours and make prize of em before they get out sight of the Island without any Danger to themselves from Our Men of War having their own Harbours to leward & so near at hand; those Islands being new Land & never before cultivated will produce mighty Cropps of Sugar which at present is so great a De[[?]] & a made at Barbadoes at so vast costs [[?]] Charges Paines & Industry that We are scarce paid for the Swet of our Brows & shall be very much discourag'd by any farther Sugar Settlements.
I have thus according to your Lordships Commands given You what Acct Jean of the French Designs upon the Islands St Vincent & Sta Lucia which I cannot say is founded upon my own personal Knowledge or view having never been upon those Islands, but what was current and
fully",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00100-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9CGO,"fully believd in the Island of Barbadoes & confirm'd by so many Persons of Credit who have been upon those Islands, and have seen & heard what I have here related that I hope it may merit your Lordps belief & Care in the Prevention
Mr Lowther not having communicated to me (or at tleast I have forgot it) that Part of his Letter wherein he did me the Honour of desiring your Lordships to be referr'd to me for what related to the French Settlement of those Island, I must own I was not so careful to set down what at that time might have occurr'd to my Memory with the several Circumstances, But give me leave to assure your Lordships that what I now give into your Honble Board is what I receiv'd from very credible Testimony while in Barbadoes, & was fully believ'd there and what I now submit to your Lordships Censure who am
Your Lordships
most Obedient humble Servant
Geo. Lillington
I had Reports that the Spaniards [[?]] the late Breach with that Crown) had [[?]]d a new English Settlement on Crabb [[?]]d by taking away what Negroes the inhabitants had carried on & burning [[?]]e Quantity of Dying wood which they [[?]]nt together, and that the Danes were [[?]]g St John. (I think one of the Virgin [[?]]os & both esteemd to belong to the [[?]]lish.
London 31st October 1719",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00102-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJSWD,"Paris October 28th 1719. N.S.
Sir
I have already acknowledged by the common post [[?]] this day the Receipt of their Excys. orders, signified to me in your Letter of the 6th Instant, OS, relating to the Island of Sancta Lucia, reserving myself till the dispatch of the present Courier, to give you an account of what [[?]] I have already made in obedience to their Excys. Command.
Upon receipt of your Letter I immediately waited upon the Earl of Stairs, who was of the opinion with me that it would be very proper to lay hold of the first occasion [[?]] discourse to mention this Matter to the Abbé Dubois, not as a formal complaint, but as a Report to which we [[?]]uld not possibly give any Credit, his Majesty's title to the said Island of Santa Lucia being so notoriously [[?]]own, and the friendship of the two nations at this time established upon so firme a footing.
In persuance of this resolution, the Abbé Dubois coming last night to my Lodgings, I mentioned the matter to himin the termes agreed on, but he absolutely denyed as this Court had ever entertained a thought of that
nature",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00103-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9I7U,"nature, adding that if they imagined they had any pretentions to that Island I might depend upon it they would proceed by making their application to his Majesty for redress and not by acts of open hostility.
He acknowledged that there might be preparations making at Martinico, but that they were to be imployed against the Spaniards only, to which I did not think proper to make any other reply but that I allwais believ'd the Regent had too much honour, and too much sense, to allow of any expedition against the territorys of so good and necessary an Ally, as his Majesty.
Tho' I confess I cannot help thinking that England Looses by everything that France takes from the Spanish which may perhaps be worth consideration, when ever we shall be so happy as to conclude a general peace upon the plan of the quadruple alliance, and Considering the succes of his Majestys negotiations in the North, as well as the progress, which the armes of his allies have made in the South, one may reasonably hope this event cannot be very Distant.
Meanwhile tis pretty evident that France is reso[[?]] to lay hold of all the advantages the present situation
of",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00103-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJC1O,"of affairs can furnish her with, and if we do not [[?]]me Measure follow her example, we shall in all probability find ourselves upon a worse foot at the conclusion of the peace than we were at the beginning of the war which I mean more particularly with respect to the payment of our Debts.
Tho' I confess considering the progress the French have made and are still making in enlarging their Territorys in America, it highly behouves us to think of strengthing ours by the most effectual Meanes, at Least the two Extremities to the North and south of the American continent, and the last of this might perhaps be best done by securing the fort of St. Augustin, which the Lords Commissioners for trade and Pantations took the Liberty to propose to their Excys. in the representation that accompanyed the Draught of My Instructions.
But to return to Santa Lucia, tho I believe we have nothing to apprehend on that side from this court [[?]]ces I shall continue to get the best Information I can of the French proceedings in those parts, and I hope their Excys. will approve of what I have done in the execution of their orders, in as much as the Abbé Dubois answer may be in some measure be accompeted a renunciation of the French pretentions to the Sd Island.
I am &e",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00104-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJM81,"London Janry 14th 1719/20
anc. Feb 2d 1720
I have been favoured with yous of Instant NS, I have likewise had the Pleasure of reading your several lrs to the Board since your arrival at Paris. Your Brethren are very sensible [[?]]o much they are indebted to you for so punctual a Correspondence.
I am glad to find by your last lre to the Board bearing Date the 19th of this NS Inst that the Affair of Sta Lucia is at last likely to be a favourable Turn, tho I confess I doubt very much whether there were fifty French familys there before the late Invasion by the French, & if there were I shall be very sorry they should be permitted to stay there, for should this Affair end at last in a Treat of Neutrality while the French are in Possession, the argumt which the Regent at present allows to be the strongest on our side, would then turn on theirs.
I observe by your Letter to Mr Popple of the same Date with that to the Board that it would be of Use to you to know if any English were settled on the Island of Sta Lucia
in
Hble Daniel Pultneney, Esqr.",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00105-0.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7W9368,"in the Years 1664, 65, 66, 67, & 68, whether any French were settled there in those Years, whether the French Commissioners, appointed by the Government of Martinico, to treat with those named by Sr. Thomas Wheeler and Col. Stapleton, in Consequence of the Treaty of Breda, did make any Demand abt Sta Lucia, & whether any French or English were settled on that Island at the time of the Treaty of Ryswick, or during the last War, from 1701 to the Treaty of Utrecht, or at the Time of making that Treaty–You may depend upon having the fullest Information upon these heads that the Books in Our Office can furnish you with for which purpose I have already order'd the Clerks to make the most diligent Search they can, and I shall carefully peruse the sevl Pieces relating to the Matter, wherof Copies shall be sent you as soon as possible; Tho I believe you will find the Substance of mo[[?] of those Papers in the Books I left for your Sem[[?]] at Paris, under the head of the Deduction of the Title of G.B. to the sevl. Colonies in America
The mentioning of these Books gives me occasion to remind You, that in the List of those You received by my Direction at Paris",
"Great Britain Board of Trade plantation reports [2], 1717-1722",991411058805867_Ayer_MS_339_00105-1.tif,https://collections.newberry.org/asset-management/2KXJ8ZS7WJ9A4,"[[?]] Manuscripts are omitted, I left with my Lord Stairs, which I take to be the Reason why they are not included in the List You sent me; one of them [[?]]tes to the Hudson's Bay only, the other to the Plantations in General, wherein the Memorial [[?]]ating to the British Title to the Colonies in America is included; & if my Lord Stairs has no further Occasion for them, You will be pleased [[?]]atd them to Your List, and take them under your Care with the rest.
The sevl Revolutions that daily happen in Rue de Quineaupeau equally prove the stability of the French Nation & of their Stock, cannot chuse but afford You who are unconcern'd same Pleasure a man must take in viewing a storm from some Eminence upon dry Land. My entring into that fund was purely accidental, I have however as yet no Reason to complain of my fortune, & I have sent Directions to my Agent at Paris to draw out the Remainder of my Interest there the first favourable opportunity.
Having perused the sevl Arrets that you were so kind to send the Board relating to the Mississippi Company, & compared them with my own, I find some in Your Collection that I want
and
Hble Daniel Pulteney, Esqr.",
